,e1,e2,intensity
ER<->JUN,ER,JUN,0.6625843737299155
GAPDH<->GFAP,GAPDH,GFAP,0.6625667412581882
KIT<->NET,KIT,NET,0.6625252856226324
MHC<->POL,MHC,POL,0.6624615428370433
LAR<->OAT,LAR,OAT,0.662408522751534
JUN<->MYC,JUN,MYC,0.6624078559183885
CELL<->HLA,CELL,HLA,0.6620427102868911
VH<->XIAP,VH,XIAP,0.6611363967480638
NUMB<->SNRNP,NUMB,SNRNP,0.6605291344284691
COIL<->WIRE,COIL,WIRE,0.6598356390705933
KIZ<->MUT,KIZ,MUT,0.6592994860649524
CCK<->KIZ,CCK,KIZ,0.659068953010754
FKHR<->MCC,FKHR,MCC,0.6589035126827116
CAT<->NSF,CAT,NSF,0.6574605475886789
FTF<->LAT,FTF,LAT,0.6571277861308403
MLL<->RICTOR,MLL,RICTOR,0.6569849289352385
GEM<->RICTOR,GEM,RICTOR,0.655807660726426
ARC<->MTP,ARC,MTP,0.655489607945449
MYCN<->TCR,MYCN,TCR,0.6554681588880921
LAT<->POLI,LAT,POLI,0.6548386950437034
CAT<->SCFV,CAT,SCFV,0.6530978425402792
MLL<->POLI,MLL,POLI,0.6519109230645795
HLA<->PRO,HLA,PRO,0.6518814474299196
NET<->SCD,NET,SCD,0.6517377089611965
BF<->TRE,BF,TRE,0.6514923511545092
ADC<->AR,ADC,AR,0.6505863122191196
HK<->TERT,HK,TERT,0.6500257042121961
CIC<->S,CIC,S,0.6493565378595413
CLSPN<->PML,CLSPN,PML,0.6488212390077341
LAT<->SSB,LAT,SSB,0.6485807285192468
BCR<->RHO,BCR,RHO,0.6484717034769238
ER<->MYC,ER,MYC,0.6481438310239434
APP<->MLL,APP,MLL,0.6479667891520576
CS<->DF,CS,DF,0.6479222051040711
CP<->TG,CP,TG,0.6471217159842054
ADM<->REN,ADM,REN,0.6470444834245174
MENT<->PRL,MENT,PRL,0.646880095342249
CISH<->GFAP,CISH,GFAP,0.6462191828443196
SRC<->TYR,SRC,TYR,0.6462157161942768
EGF<->SST,EGF,SST,0.6453537528123536
FTF<->SRI,FTF,SRI,0.6450922062209226
HLA<->KERATIN,HLA,KERATIN,0.6449618601877563
ERAS<->PNN,ERAS,PNN,0.6448528021043162
BCR<->NGF,BCR,NGF,0.6444638745772915
EGF<->VIT,EGF,VIT,0.6443539747171582
COPE<->TAT,COPE,TAT,0.6439497502708293
CHM<->STAC,CHM,STAC,0.643759348714592
BCR<->XIAP,BCR,XIAP,0.6436946696852528
LAT<->SNRNP,LAT,SNRNP,0.6434931837448765
APP<->GRAF,APP,GRAF,0.6430703367249815
BID<->LAR,BID,LAR,0.641409476141894
IGH<->JUN,IGH,JUN,0.6399552969870137
NUMB<->RICTOR,NUMB,RICTOR,0.6390627536170206
AR<->ARCH,AR,ARCH,0.6388851131674855
IGM<->SON,IGM,SON,0.637647049441516
MAPT<->RICTOR,MAPT,RICTOR,0.6376363165731452
HAT<->ZA,HAT,ZA,0.6374096836618647
BAK<->EGF,BAK,EGF,0.6371297811249353
XIAP<->ZA,XIAP,ZA,0.6370587276207927
LRP<->RICTOR,LRP,RICTOR,0.6358524326423177
GAG<->GEM,GAG,GEM,0.635745892160183
GEM<->MUT,GEM,MUT,0.6352216184982932
PC<->POL,PC,POL,0.6351829258193314
KIT<->STAC,KIT,STAC,0.6351060742468216
PK<->TAT,PK,TAT,0.6346372771972055
MLL<->PML,MLL,PML,0.6343534030445626
ALK<->MENT,ALK,MENT,0.6340273528859739
GA<->SCD,GA,SCD,0.6337880115755179
GAPDH<->TAT,GAPDH,TAT,0.6334266083142718
CLSPN<->GRAF,CLSPN,GRAF,0.6332658964792722
MSC<->VEGFB,MSC,VEGFB,0.6330904259218987
IGM<->PRL,IGM,PRL,0.6328705971975164
HK<->XIAP,HK,XIAP,0.6313623618332461
DO<->SCT,DO,SCT,0.631107633199329
ER<->POL,ER,POL,0.6305238314334091
SCD<->TAT,SCD,TAT,0.6303509506393302
NGF<->TYR,NGF,TYR,0.63027752416246
ER<->XG,ER,XG,0.6301704800616743
EGF<->PRL,EGF,PRL,0.6299100832446207
CCK<->GEM,CCK,GEM,0.6293040565039775
BLM<->NANOG,BLM,NANOG,0.628796787151625
AR<->CF,AR,CF,0.628568233308701
CHM<->ZA,CHM,ZA,0.6281914917220458
TAT<->WASH,TAT,WASH,0.6280944912129133
BAD<->MET,BAD,MET,0.6276848277285584
MB<->MCC,MB,MCC,0.6274860963742115
MLL<->SRI,MLL,SRI,0.6271033805142221
HK<->MYC,HK,MYC,0.6270538933237128
JK<->RHO,JK,RHO,0.6259595958885064
GEM<->MLL,GEM,MLL,0.6258820610568725
MTR<->WASH,MTR,WASH,0.6258747838334683
LAR<->STING,LAR,STING,0.6248029427350712
MET<->PILOT,MET,PILOT,0.6246929437921791
ARCH<->CW,ARCH,CW,0.6242281773895997
BCR<->MB,BCR,MB,0.624070598736392
CHP<->CLSPN,CHP,CLSPN,0.6235694967537782
PK<->WASH,PK,WASH,0.6233679169550191
CS<->HR,CS,HR,0.6227765877696602
CELL<->RD,CELL,RD,0.6223152126204008
POL<->STAC,POL,STAC,0.6219042701573511
GEM<->HTERT,GEM,HTERT,0.6211322036303557
SRC<->XG,SRC,XG,0.6207166853683705
FKHR<->TERT,FKHR,TERT,0.6206825894745339
JK<->POL,JK,POL,0.620528400867155
HK<->IGH,HK,IGH,0.620457814532832
POLE<->SA,POLE,SA,0.6202728478906434
CP<->NGF,CP,NGF,0.6197324949338169
MTR<->TAT,MTR,TAT,0.6189240104449073
GAPDH<->SRC,GAPDH,SRC,0.618405385459801
ERAS<->PRL,ERAS,PRL,0.6180832073489626
GA<->MAX,GA,MAX,0.6179089410772396
GRAF<->OAT,GRAF,OAT,0.6178878208804232
KIN<->SRI,KIN,SRI,0.6172870748373146
GEM<->SSB,GEM,SSB,0.6170413191418228
JK<->STAC,JK,STAC,0.616894954219204
MENT<->NANOG,MENT,NANOG,0.6168554372126931
TEC<->VEGFB,TEC,VEGFB,0.6166066607333266
BLM<->EMB,BLM,EMB,0.6155338806919612
MB<->XG,MB,XG,0.6154881040088854
CHM<->CP,CHM,CP,0.6151444508402598
CP<->STAC,CP,STAC,0.6146191889328648
BLM<->CAST,BLM,CAST,0.6142563152882525
OSM<->SRC,OSM,SRC,0.6141396535771911
KIZ<->SSB,KIZ,SSB,0.614070908064446
ARC<->HEEL,ARC,HEEL,0.613930111679738
KIZ<->LRP,KIZ,LRP,0.6138496209173735
CLSPN<->MLL,CLSPN,MLL,0.6118069305373499
EGF<->PTER,EGF,PTER,0.6114133779267229
MENT<->PGF,MENT,PGF,0.6110205154275323
PRO<->TNF,PRO,TNF,0.6099166253957712
GEM<->OAT,GEM,OAT,0.6091768430143323
BAK<->IGM,BAK,IGM,0.6091712418869706
BAK<->ESD,BAK,ESD,0.6087084491267883
BCR<->MYC,BCR,MYC,0.6085919419063421
COPE<->IGH,COPE,IGH,0.6085824456809952
KIZ<->RICTOR,KIZ,RICTOR,0.6078172023899511
CHP<->LAT,CHP,LAT,0.6072884580109964
CAST<->CISH,CAST,CISH,0.6070630622725307
JK<->TEC,JK,TEC,0.6068315597823899
MTF<->MYCN,MTF,MYCN,0.6064059351184434
HDC<->PILOT,HDC,PILOT,0.6063968456025516
ESD<->NANOG,ESD,NANOG,0.6057274267761332
TNF<->XG,TNF,XG,0.6050032205494943
ARCH<->WASH,ARCH,WASH,0.6049434813617688
FEV<->KERATIN,FEV,KERATIN,0.6046365440731813
CF<->CW,CF,CW,0.6045647240370536
GA<->WASH,GA,WASH,0.6044771953058118
CHM<->VH,CHM,VH,0.6041512665269844
CELL<->MHC,CELL,MHC,0.6041462345807358
HK<->SRC,HK,SRC,0.6039788683292664
NGF<->VH,NGF,VH,0.6038594987404607
APP<->KIZ,APP,KIZ,0.6033712540345597
JUN<->XIAP,JUN,XIAP,0.6028659534167602
OSM<->TERT,OSM,TERT,0.6025205837846275
CHM<->TEC,CHM,TEC,0.6022922559634745
ERAS<->MIP,ERAS,MIP,0.6019218585083693
ER<->ZA,ER,ZA,0.6016011145815884
HF<->TH,HF,TH,0.6012004940666912
BAK<->MIP,BAK,MIP,0.6010532050791096
GAPDH<->TERT,GAPDH,TERT,0.6006970179358506
JK<->TNF,JK,TNF,0.5999018212748377
SCD<->VH,SCD,VH,0.5996440014963433
MSC<->TG,MSC,TG,0.5993580023228646
BCR<->TYR,BCR,TYR,0.5989120577302575
BID<->MTF,BID,MTF,0.5987543920232962
CHM<->PC,CHM,PC,0.5978784277366433
MYC<->TERT,MYC,TERT,0.5974015902444477
CBL<->GC,CBL,GC,0.597356843779014
CCK<->LRP,CCK,LRP,0.597204134627144
CHM<->TYR,CHM,TYR,0.5958941317546487
ER<->TAT,ER,TAT,0.5956001652246203
HLA<->RHO,HLA,RHO,0.595416688837065
KIZ<->STING,KIZ,STING,0.5950650005776426
RHO<->TYR,RHO,TYR,0.5945384824269895
NET<->TERT,NET,TERT,0.594516520953992
SI<->ZA,SI,ZA,0.5941478905520563
TERT<->XG,TERT,XG,0.5940019331614654
POL<->ZA,POL,ZA,0.5934288324079335
GC<->PGF,GC,PGF,0.5932112883792624
JUN<->TYR,JUN,TYR,0.5931786364034126
MIP<->PNN,MIP,PNN,0.5921010789556215
CP<->ER,CP,ER,0.5919949138748805
CLSPN<->EED,CLSPN,EED,0.5919900938006871
CELL<->PRO,CELL,PRO,0.5914566006651051
CP<->XIAP,CP,XIAP,0.5912971946057207
KIT<->TYR,KIT,TYR,0.5912744968671683
BCR<->STAC,BCR,STAC,0.5904286641777751
BCOR<->PC,BCOR,PC,0.5902415459281668
COIL<->WASH,COIL,WASH,0.5897061046494325
MVD<->STAC,MVD,STAC,0.589427714661944
GAPDH<->NET,GAPDH,NET,0.5891645855394538
ADC<->HF,ADC,HF,0.5891526464391056
MLL<->MTF,MLL,MTF,0.5886914922326956
KIT<->NGF,KIT,NGF,0.5885188722349529
ACT<->VEGFB,ACT,VEGFB,0.5884854542610238
BAK<->PRL,BAK,PRL,0.5883501951282496
GEM<->GRAF,GEM,GRAF,0.5879948461559174
BLM<->NSF,BLM,NSF,0.5871201431558256
CP<->VH,CP,VH,0.5864783456077654
CISH<->IGM,CISH,IGM,0.5864453741834613
HK<->OSM,HK,OSM,0.5857493115850729
DO<->HR,DO,HR,0.5852917879747365
ER<->PC,ER,PC,0.5849988007122938
POL<->VEGF,POL,VEGF,0.5846562985104881
ACT<->HLA,ACT,HLA,0.5845066768286271
GAG<->MYCN,GAG,MYCN,0.5844458619201937
BID<->GEM,BID,GEM,0.5841976669667673
SCFV<->TRE,SCFV,TRE,0.5841308097642309
HAT<->VH,HAT,VH,0.5841307997626906
GAPDH<->KIT,GAPDH,KIT,0.5840692985684458
BCR<->MVD,BCR,MVD,0.5840630192382023
JK<->VEGFB,JK,VEGFB,0.5839679708128037
ESD<->NSF,ESD,NSF,0.5837645728000886
VEGFB<->ZA,VEGFB,ZA,0.583173161128201
MUCIN<->OAT,MUCIN,OAT,0.5824564353687016
APP<->GEM,APP,GEM,0.5823887909772197
BCR<->JK,BCR,JK,0.5823561065121056
SCT<->TH,SCT,TH,0.5822554269345983
PK<->SA,PK,SA,0.5816601949231239
LRP<->MUT,LRP,MUT,0.5813176639747666
LAT<->MTF,LAT,MTF,0.5808496316652587
HAT<->MHC,HAT,MHC,0.5807557929065642
PK<->SCD,PK,SCD,0.5807011736644078
AID<->SET,AID,SET,0.5804260785085112
AR<->MET,AR,MET,0.579832444192399
BCR<->ER,BCR,ER,0.5795708180490684
VH<->ZA,VH,ZA,0.5795557450111192
REST<->TG,REST,TG,0.5792095778328095
OSM<->STAC,OSM,STAC,0.5788986382683559
HF<->MAX,HF,MAX,0.5785736163614649
EGF<->MENT,EGF,MENT,0.5771961110956203
HLA<->VEGFB,HLA,VEGFB,0.5771211691116669
MYC<->VH,MYC,VH,0.5767924070294005
AE<->MCC,AE,MCC,0.5764838077939969
CLSPN<->LAR,CLSPN,LAR,0.5764788938438636
HTERT<->MUCIN,HTERT,MUCIN,0.5761197100679258
ER<->NET,ER,NET,0.5760104946115315
SRC<->TEC,SRC,TEC,0.5758744827950545
APP<->LRP,APP,LRP,0.5757387968440955
CW<->MET,CW,MET,0.5752816306775806
IGH<->SCFV,IGH,SCFV,0.5751051041058935
HDC<->PR,HDC,PR,0.5750341981740146
COIL<->POLE,COIL,POLE,0.5748061844012864
GAL<->REST,GAL,REST,0.5744957371530014
STAC<->XG,STAC,XG,0.5738886594625358
ALK<->GGT,ALK,GGT,0.5732726821463853
GGT<->SST,GGT,SST,0.5727329757516371
PILOT<->SCT,PILOT,SCT,0.572483731120948
MTR<->SCD,MTR,SCD,0.5723869058023112
ARCH<->COIL,ARCH,COIL,0.5722477328860904
MB<->TERT,MB,TERT,0.571784206239713
CCK<->MAPT,CCK,MAPT,0.5711916784343546
BID<->KIZ,BID,KIZ,0.5709821578015106
HLA<->TNF,HLA,TNF,0.5705486339003871
FKHR<->TYR,FKHR,TYR,0.5705013455121394
ER<->TEC,ER,TEC,0.5703502685534209
NGF<->TERT,NGF,TERT,0.5702747357495611
CHM<->MHC,CHM,MHC,0.5695594451494613
GAL<->TNF,GAL,TNF,0.5692460058113751
CAST<->ESD,CAST,ESD,0.5689723627699156
COIL<->NET,COIL,NET,0.5689431605129909
LAT<->STING,LAT,STING,0.5686151052998142
BLM<->MIP,BLM,MIP,0.567522515310062
GRAF<->RICTOR,GRAF,RICTOR,0.5670360613924488
EMB<->HEEL,EMB,HEEL,0.5669130561383207
RHO<->VEGF,RHO,VEGF,0.5669060923352348
HEEL<->NSF,HEEL,NSF,0.566819233190684
FEV<->TEC,FEV,TEC,0.5665177143245275
MSC<->TNF,MSC,TNF,0.5664511467326248
MTR<->SA,MTR,SA,0.5664356083469534
TG<->VEGFB,TG,VEGFB,0.5659713919727456
PC<->VEGFB,PC,VEGFB,0.5650774974182611
CHM<->KIT,CHM,KIT,0.5647725845085362
APP<->MAPT,APP,MAPT,0.5631290134591503
EED<->MUCIN,EED,MUCIN,0.5626818349215961
CELL<->VEGF,CELL,VEGF,0.561392387967963
COIL<->COPE,COIL,COPE,0.561354392945186
ET<->UNKNOWN,ET,UNKNOWN,0.5607760353251945
LRP<->TCR,LRP,TCR,0.560414514597715
MYCN<->NUMB,MYCN,NUMB,0.5599722176338249
HAT<->TERT,HAT,TERT,0.5595327584112222
ESD<->MIP,ESD,MIP,0.5594698395959882
BID<->HGF,BID,HGF,0.5592732907158079
ADC<->MET,ADC,MET,0.5592298035814464
CS<->SCT,CS,SCT,0.5591039715532923
JUN<->OSM,JUN,OSM,0.5590741877281727
COPE<->GFAP,COPE,GFAP,0.5589723039238201
EMB<->ESD,EMB,ESD,0.558755571990254
EMB<->IGM,EMB,IGM,0.5587209576383106
HTERT<->KIZ,HTERT,KIZ,0.5587039974992123
TNF<->ZA,TNF,ZA,0.5579565382823539
MCC<->SRC,MCC,SRC,0.5579312637802418
FTF<->SKI,FTF,SKI,0.5578594329594386
GAG<->LAR,GAG,LAR,0.5578557476309248
CISH<->NODAL,CISH,NODAL,0.5575270884275122
RHO<->ZA,RHO,ZA,0.5567575586334544
OAT<->POLI,OAT,POLI,0.5556551648216488
CISH<->TRE,CISH,TRE,0.5548621567475895
CHP<->KIZ,CHP,KIZ,0.5536763535638013
BCR<->CHM,BCR,CHM,0.5536460881051207
CLSPN<->MTF,CLSPN,MTF,0.5534445517260392
BCOR<->BCR,BCOR,BCR,0.5526556101491115
MAPT<->MUT,MAPT,MUT,0.552590795745921
SA<->TAT,SA,TAT,0.5525221800199979
TAT<->TYR,TAT,TYR,0.552205409999846
JUN<->VH,JUN,VH,0.5514656417561775
ALK<->ERAS,ALK,ERAS,0.5514450986657152
MLL<->SKI,MLL,SKI,0.5513559323916607
GAPDH<->SYT,GAPDH,SYT,0.5510433720616681
BCR<->SRC,BCR,SRC,0.5507681834288861
GRAF<->MTF,GRAF,MTF,0.5506689867860428
BID<->GRAF,BID,GRAF,0.5501684200301616
GAL<->POL,GAL,POL,0.5493978802446718
TEC<->TNF,TEC,TNF,0.5492793458835808
TG<->TNF,TG,TNF,0.5490254904333408
ARC<->CAT,ARC,CAT,0.5488582287417657
MSC<->RD,MSC,RD,0.5486773754189813
MCC<->SA,MCC,SA,0.5484408524241808
ER<->RHO,ER,RHO,0.5483976296139883
OSM<->VH,OSM,VH,0.5482540889566754
STAC<->VH,STAC,VH,0.5481809398710635
ER<->TNF,ER,TNF,0.5479954477100252
HAT<->MVD,HAT,MVD,0.5478885170804639
ACT<->MSC,ACT,MSC,0.5478495006205579
CHM<->GAL,CHM,GAL,0.5476179350312232
FKHR<->HK,FKHR,HK,0.5475514743225453
MAPT<->MYCN,MAPT,MYCN,0.5475277571809146
STAC<->TEC,STAC,TEC,0.5471160195112963
TEC<->TYR,TEC,TYR,0.5464617866973687
BF<->MENT,BF,MENT,0.5463041447507407
CCK<->NUMB,CCK,NUMB,0.5460513407798216
EGF<->PNN,EGF,PNN,0.5460279339845323
MVD<->PC,MVD,PC,0.5455496360567523
CHM<->JUN,CHM,JUN,0.5450301425869589
HF<->REN,HF,REN,0.5450249602586197
BCR<->VEGFB,BCR,VEGFB,0.5449604102255495
BLM<->SON,BLM,SON,0.5446224641368235
GAL<->VEGFB,GAL,VEGFB,0.5443632242649863
LAT<->PML,LAT,PML,0.5442035908625746
ADC<->SPIN,ADC,SPIN,0.5441640192390316
POL<->TYR,POL,TYR,0.5438576578600846
ACT<->TNF,ACT,TNF,0.543581768491574
MYC<->SRC,MYC,SRC,0.5428303888590874
EMB<->MTP,EMB,MTP,0.5425345448008095
GAL<->NGF,GAL,NGF,0.5423265941336084
CLSPN<->SRI,CLSPN,SRI,0.5421964623827855
REN<->WASH,REN,WASH,0.5415063213897917
ALK<->MIP,ALK,MIP,0.5410749961859689
HDC<->HR,HDC,HR,0.5394402717180813
VH<->XG,VH,XG,0.5393405476521868
SA<->WASH,SA,WASH,0.5393377771860419
MYCN<->SRI,MYCN,SRI,0.5392514469895545
GC<->MIP,GC,MIP,0.5389933747094853
GA<->SI,GA,SI,0.5384711347324501
CS<->PR,CS,PR,0.5383173751249054
CLSPN<->POLI,CLSPN,POLI,0.5378101276256719
HTERT<->LAT,HTERT,LAT,0.5376092623852852
CP<->TNF,CP,TNF,0.5375432476758542
POL<->PRO,POL,PRO,0.537410569995382
HK<->TYR,HK,TYR,0.5373109929723426
MVD<->XG,MVD,XG,0.5368802479907363
MB<->TEC,MB,TEC,0.5365621727257708
PC<->SI,PC,SI,0.5364810605252307
STAC<->TYR,STAC,TYR,0.5364094347416913
STAC<->TERT,STAC,TERT,0.5363944237696159
APP<->NUMB,APP,NUMB,0.5361724558740103
FKHR<->SA,FKHR,SA,0.5361104772627334
JUN<->SRC,JUN,SRC,0.5360380558402089
CIC<->ERG,CIC,ERG,0.5360308000294062
SMN<->WHITE,SMN,WHITE,0.5357951551304907
HEEL<->WIRE,HEEL,WIRE,0.5356411456359231
BF<->PGF,BF,PGF,0.5353811627706456
CCK<->LAR,CCK,LAR,0.5353292827038936
LAR<->MUT,LAR,MUT,0.5352320474942549
MHC<->OSM,MHC,OSM,0.5344567541925409
CP<->HAT,CP,HAT,0.5344034071843055
MVD<->NGF,MVD,NGF,0.5340610865779926
LAR<->LRP,LAR,LRP,0.5340376339929837
CHM<->TERT,CHM,TERT,0.5339259306302929
EED<->SRI,EED,SRI,0.533594342303559
POLI<->STING,POLI,STING,0.5335540913013938
LAT<->LRP,LAT,LRP,0.5322962814234387
DO<->PILOT,DO,PILOT,0.5320563106682362
CS<->HF,CS,HF,0.5303900002897138
MUT<->NUMB,MUT,NUMB,0.5303826105871033
RHO<->TG,RHO,TG,0.5302156223146286
NANOG<->TRE,NANOG,TRE,0.5296127979989034
END<->MET,END,MET,0.5293826153545677
BAD<->PILOT,BAD,PILOT,0.5288622458081041
DO<->PR,DO,PR,0.5285883081708797
GGT<->VIT,GGT,VIT,0.5283846953698247
BCOR<->XG,BCOR,XG,0.5278648963298536
GAG<->GRAF,GAG,GRAF,0.5276392898666574
CS<->SMN,CS,SMN,0.5276029866703115
MHC<->MYC,MHC,MYC,0.5275038214838569
ER<->VEGFB,ER,VEGFB,0.5270091391216363
FTF<->KIZ,FTF,KIZ,0.5270064956567966
MTP<->SCFV,MTP,SCFV,0.5269908254726882
EED<->GEM,EED,GEM,0.5260808110382816
FTF<->KIN,FTF,KIN,0.525465123201938
PGF<->PRL,PGF,PRL,0.5254082765140811
CLSPN<->LRP,CLSPN,LRP,0.5252572236720858
PNN<->TCR,PNN,TCR,0.5251062706332447
PC<->STAC,PC,STAC,0.5250799510589967
KIZ<->SNRNP,KIZ,SNRNP,0.5249906914481556
MET<->REL,MET,REL,0.5248240794227576
MTF<->OAT,MTF,OAT,0.5243570710798611
HF<->PILOT,HF,PILOT,0.5242433331093579
COIL<->TAT,COIL,TAT,0.5238676731291799
CHM<->HK,CHM,HK,0.5232055351607754
GAL<->RHO,GAL,RHO,0.5231625730567235
KIT<->SCD,KIT,SCD,0.5226461927929055
RHO<->VH,RHO,VH,0.5223211134877086
FKHR<->TAT,FKHR,TAT,0.521835796581357
STAC<->TAT,STAC,TAT,0.5217188954649528
ALK<->CBL,ALK,CBL,0.5215959714706723
PRO<->TG,PRO,TG,0.5214988691382155
GEM<->LRP,GEM,LRP,0.5213852054104305
MYCN<->SKI,MYCN,SKI,0.5210959718633357
REST<->VH,REST,VH,0.5208800019134863
SCD<->TERT,SCD,TERT,0.5202828080528844
AR<->HF,AR,HF,0.5202213344559378
PC<->TNF,PC,TNF,0.5201998247133175
NET<->SA,NET,SA,0.5200724485936015
HK<->NGF,HK,NGF,0.5196503694289815
CISH<->NSF,CISH,NSF,0.5191303425711851
PRO<->RHO,PRO,RHO,0.5187236826639984
CLSPN<->NUMB,CLSPN,NUMB,0.5186131176544421
BLM<->GGT,BLM,GGT,0.5184576055525215
OAT<->SRI,OAT,SRI,0.5181862444535568
FKHR<->PC,FKHR,PC,0.5179947132474965
KIN<->POLI,KIN,POLI,0.517964850872526
CP<->POL,CP,POL,0.5178863118894506
EED<->POLI,EED,POLI,0.5176335051141365
SCD<->TYR,SCD,TYR,0.5171622902078532
KIT<->MYC,KIT,MYC,0.5168536206655552
SRC<->XIAP,SRC,XIAP,0.5167520576310695
FKHR<->JUN,FKHR,JUN,0.5163260792492965
BCR<->FKHR,BCR,FKHR,0.5162931915754293
GRAF<->MUCIN,GRAF,MUCIN,0.5162904199848829
GEM<->MYCN,GEM,MYCN,0.516111444845435
MSC<->POL,MSC,POL,0.5160410367688555
ELL<->TCR,ELL,TCR,0.51579098761678
ET<->FEV,ET,FEV,0.5139215088575535
CS<->MET,CS,MET,0.5138513945599655
BCR<->FEV,BCR,FEV,0.5137813680286404
BCOR<->TYR,BCOR,TYR,0.5135488727303622
KERATIN<->MHC,KERATIN,MHC,0.5134943895797247
IGH<->KIT,IGH,KIT,0.5134571032186027
RD<->TG,RD,TG,0.5128613050748069
BCOR<->TEC,BCOR,TEC,0.5127427898803179
CW<->GA,CW,GA,0.5127362779121094
MUT<->SRI,MUT,SRI,0.5125627223788732
CLSPN<->SKI,CLSPN,SKI,0.5121473138792831
CBL<->EGF,CBL,EGF,0.512147000277522
GEM<->NUMB,GEM,NUMB,0.5109853985247409
CAT<->TRE,CAT,TRE,0.510972779073543
SRC<->VH,SRC,VH,0.5107137638787106
MYCN<->SSB,MYCN,SSB,0.5104039408298187
MHC<->TG,MHC,TG,0.5099480444177344
GAG<->MTF,GAG,MTF,0.5099157556618688
CAT<->ESD,CAT,ESD,0.5096296598062815
NUMB<->TCR,NUMB,TCR,0.5089744673354744
ACT<->CELL,ACT,CELL,0.5083123607644914
GFAP<->JUN,GFAP,JUN,0.5075812698957111
HEEL<->SON,HEEL,SON,0.5067379604444532
ALK<->EGF,ALK,EGF,0.5066856580888673
HK<->VH,HK,VH,0.5065102585374015
STAC<->VEGFB,STAC,VEGFB,0.5059260038157298
TAT<->VH,TAT,VH,0.5058889050911451
HTERT<->MYCN,HTERT,MYCN,0.5056967475928554
BAK<->BLM,BAK,BLM,0.5056260194284401
CBL<->GGT,CBL,GGT,0.5055430676426381
ERAS<->NANOG,ERAS,NANOG,0.50500708297661
KIN<->LAR,KIN,LAR,0.5047669729823627
MET<->SCT,MET,SCT,0.5047093082611529
JK<->ZA,JK,ZA,0.5044226488496739
CP<->VEGFB,CP,VEGFB,0.5041596614675624
CLSPN<->FTF,CLSPN,FTF,0.5040685838879946
JUN<->NGF,JUN,NGF,0.5037337547769682
NET<->STAC,NET,STAC,0.5036197173995909
GA<->REN,GA,REN,0.5034639284211221
SCD<->SI,SCD,SI,0.5034207832795595
GAL<->HAT,GAL,HAT,0.5033359336392257
CISH<->SON,CISH,SON,0.5030804447211961
CCK<->SRI,CCK,SRI,0.5024001155451868
MB<->OSM,MB,OSM,0.5023451345585762
CW<->SA,CW,SA,0.5016189472818869
HK<->TAT,HK,TAT,0.5014840055524175
MVD<->XIAP,MVD,XIAP,0.5014532851158218
IGM<->NODAL,IGM,NODAL,0.5014203917971535
HLA<->POL,HLA,POL,0.5008158425897635
MSC<->RHO,MSC,RHO,0.5000092651442497
CP<->SI,CP,SI,0.49951761999939953
GRAF<->HGF,GRAF,HGF,0.49946144052333985
HK<->TEC,HK,TEC,0.49945752692915596
CP<->MVD,CP,MVD,0.4993437965350925
ACT<->POL,ACT,POL,0.4992943414030988
MLL<->MUCIN,MLL,MUCIN,0.4991167157492208
CELL<->KERATIN,CELL,KERATIN,0.49866861302607646
ASS<->PILOT,ASS,PILOT,0.4984797883283651
BF<->ERAS,BF,ERAS,0.49835989942027153
CF<->WIRE,CF,WIRE,0.4983495675654368
COIL<->SA,COIL,SA,0.4981766959085432
BCR<->TERT,BCR,TERT,0.49807475831289655
MYCN<->PAP,MYCN,PAP,0.4980418144400002
ADC<->REN,ADC,REN,0.49772883534433715
CISH<->IGH,CISH,IGH,0.49715136304718843
HK<->XG,HK,XG,0.49690647409295746
REL<->WHITE,REL,WHITE,0.49689365796077045
GAG<->POLI,GAG,POLI,0.4968563003029306
HLA<->TG,HLA,TG,0.49614884956138877
ALK<->PGF,ALK,PGF,0.4953072044803448
MAX<->SCT,MAX,SCT,0.4951804469421567
IGM<->NANOG,IGM,NANOG,0.4949045590147539
GAPDH<->JK,GAPDH,JK,0.49475453105227146
CAT<->HNRNPK,CAT,HNRNPK,0.4947523089981774
JK<->TAT,JK,TAT,0.4947279954717594
GRAF<->MYCN,GRAF,MYCN,0.49453071452948305
LAR<->SSB,LAR,SSB,0.4945217538308059
MLL<->TCR,MLL,TCR,0.4943088863562497
BLM<->TRE,BLM,TRE,0.49356734082423737
HGF<->KIN,HGF,KIN,0.493557214475694
LAR<->RICTOR,LAR,RICTOR,0.4923153565270925
FKHR<->JK,FKHR,JK,0.4920652317906806
NET<->TYR,NET,TYR,0.49147497600623014
PRL<->TRE,PRL,TRE,0.49143025844584126
CHM<->VEGF,CHM,VEGF,0.491365734278547
MTR<->WIRE,MTR,WIRE,0.4913274641378093
BID<->LAT,BID,LAT,0.49121862731187976
AR<->MAX,AR,MAX,0.49085805004191463
SI<->VH,SI,VH,0.49083299089057114
FTF<->LAR,FTF,LAR,0.4898991919819477
ER<->MVD,ER,MVD,0.4895722347437473
MHC<->NGF,MHC,NGF,0.48950730187128766
KIZ<->PML,KIZ,PML,0.4894711672756682
APP<->LAR,APP,LAR,0.48905063453531494
COIL<->SCD,COIL,SCD,0.48878346784029025
GGT<->PTER,GGT,PTER,0.48871877438339173
MAPT<->TCR,MAPT,TCR,0.48871259227218755
FTF<->MUT,FTF,MUT,0.48824725037950795
ASS<->SET,ASS,SET,0.48793726748367033
