,e1,e2,intensity
GA<->TAT,GA,TAT,0.5285325129131716
HLA<->MVD,HLA,MVD,0.527531164749661
POL<->PRO,POL,PRO,0.5273548309712184
ADO<->APC,ADO,APC,0.5263478770326973
AFM<->MET,AFM,MET,0.5262254815502817
CAST<->PROC,CAST,PROC,0.5261367288527141
MET<->MYC,MET,MYC,0.5258277683646886
ERG<->TYR,ERG,TYR,0.5256696754315893
AFP<->POL,AFP,POL,0.5254219336191498
AFP<->CP,AFP,CP,0.5252550922847266
DO<->WHITE,DO,WHITE,0.522208663869789
MAX<->RD,MAX,RD,0.5214340380047405
CP<->ET,CP,ET,0.5205513972474253
LDLR<->MUCIN,LDLR,MUCIN,0.5199502592687053
POLI<->RAN,POLI,RAN,0.5195603536711204
HGF<->MVD,HGF,MVD,0.5190558453875623
GAL<->LAT,GAL,LAT,0.5181351072354503
ARCH<->MCC,ARCH,MCC,0.5176072141164931
REL<->WHITE,REL,WHITE,0.5156068470724493
AE<->PC,AE,PC,0.5152280836737051
AR<->VEGF,AR,VEGF,0.5152041314758243
MB<->TH,MB,TH,0.5138089849918721
AR<->COIL,AR,COIL,0.5134829563014633
DDC<->MUT,DDC,MUT,0.5131849588505258
COIL<->PDC,COIL,PDC,0.5121598657124171
ADO<->AFP,ADO,AFP,0.5120879347833933
CEL<->RD,CEL,RD,0.5117750151112876
MET<->ZA,MET,ZA,0.5111958171697295
HLA<->RD,HLA,RD,0.5099239697498561
CEL<->GAL,CEL,GAL,0.5095193277999429
ASS<->REL,ASS,REL,0.5094138516189818
MCC<->MSC,MCC,MSC,0.5089752533767217
ER<->POL,ER,POL,0.5089161121472116
HDC<->MUCIN,HDC,MUCIN,0.5088818994676813
BLM<->MUCIN,BLM,MUCIN,0.5085183412674834
LDLR<->NET,LDLR,NET,0.5066434058662085
ERG<->STAR,ERG,STAR,0.5065647667450552
ABO<->BAK,ABO,BAK,0.5062046409917428
GA<->PRO,GA,PRO,0.5058573396984066
IMPACT<->UNKNOWN,IMPACT,UNKNOWN,0.5057207296356836
PR<->TH,PR,TH,0.5043406307853755
EMB<->VEGF,EMB,VEGF,0.503325559897476
ABO<->RELA,ABO,RELA,0.5021201374329645
GA<->POL,GA,POL,0.5016071569926072
DDC<->PDC,DDC,PDC,0.501528755266107
AFP<->TAT,AFP,TAT,0.5012642445700174
ER<->GA,ER,GA,0.5012278108989068
AE<->HD,AE,HD,0.49912743994923237
AID<->GA,AID,GA,0.4983813064010479
COIL<->EGFR,COIL,EGFR,0.4979660422540085
HGF<->MUCIN,HGF,MUCIN,0.4979411428996704
PTEN<->TYR,PTEN,TYR,0.4973766162237029
FAP<->PC,FAP,PC,0.4968600220129168
AID<->MUCIN,AID,MUCIN,0.4965163660926538
ET<->PRL,ET,PRL,0.4928714593076866
PILOT<->PRL,PILOT,PRL,0.49281577794968723
MAF<->SA,MAF,SA,0.49243782659106256
HAL<->POL,HAL,POL,0.4924164747507396
MET<->TH,MET,TH,0.4922971668342679
CEL<->GTT,CEL,GTT,0.49202745353501337
FAP<->GTT,FAP,GTT,0.49189845660371373
HDC<->TH,HDC,TH,0.49147617108077246
ARCH<->TYR,ARCH,TYR,0.4909349692795627
ET<->RD,ET,RD,0.490032504604288
ABO<->PTEN,ABO,PTEN,0.4897440030414974
AR<->PRL,AR,PRL,0.4896155975025036
ABO<->PTH,ABO,PTH,0.489599577570306
DF<->MB,DF,MB,0.48907865740973605
AR<->HD,AR,HD,0.4886536324844158
GAL<->KIT,GAL,KIT,0.48678052863168986
AFM<->HLA,AFM,HLA,0.48636622705963756
MHC<->TG,MHC,TG,0.4861908241372383
ADO<->HAL,ADO,HAL,0.4854853404542689
FAP<->S,FAP,S,0.48489012842192675
NET<->RD,NET,RD,0.48448240696166706
DF<->REL,DF,REL,0.4839628286621815
CAT<->S,CAT,S,0.48395805968792766
KERATIN<->PRL,KERATIN,PRL,0.48352151309602986
CEL<->PC,CEL,PC,0.48349660131440086
HDC<->RD,HDC,RD,0.48328143998726486
AFM<->PRL,AFM,PRL,0.4824076906266232
NRF<->SI,NRF,SI,0.4822667588553552
AFP<->BAD,AFP,BAD,0.48225305530859863
RELA<->STAR,RELA,STAR,0.48134781265983556
CAT<->HAL,CAT,HAL,0.4808951229207018
ARCH<->PROC,ARCH,PROC,0.48075927734636564
PDC<->SCT,PDC,SCT,0.479683812764862
S<->TAT,S,TAT,0.4787749537242533
ACT<->MHC,ACT,MHC,0.47814547074284713
BAD<->HGF,BAD,HGF,0.4780977950535697
AR<->LAT,AR,LAT,0.4771602921474202
APC<->MUCIN,APC,MUCIN,0.4771413682106563
JUN<->MSC,JUN,MSC,0.4767906422842659
BAD<->WHITE,BAD,WHITE,0.47635732734974956
CREM<->LPO,CREM,LPO,0.4761873583332773
GRP<->PTH,GRP,PTH,0.47465048979244157
EGF<->REST,EGF,REST,0.4733658657305989
BLM<->HLA,BLM,HLA,0.47304495170348165
FAP<->TH,FAP,TH,0.472578525533376
HLA<->MYC,HLA,MYC,0.4725575034435482
HD<->ZA,HD,ZA,0.47187556456089397
CELL<->GC,CELL,GC,0.4717504805775239
MAX<->VEGF,MAX,VEGF,0.47139596554415253
DF<->PR,DF,PR,0.47130828833248817
PTER<->TFAM,PTER,TFAM,0.4696101848836924
ASS<->END,ASS,END,0.4693394459132205
ABO<->EBP,ABO,EBP,0.4676622228309845
AFP<->MET,AFP,MET,0.46748784933653303
BLM<->S,BLM,S,0.4668247624366021
MB<->MET,MB,MET,0.46625576716417033
IMPACT<->TH,IMPACT,TH,0.4654514627721093
AFM<->ET,AFM,ET,0.4653303411005077
REN<->SI,REN,SI,0.4649508422199398
BAD<->PC,BAD,PC,0.46468564858080713
AFP<->PRO,AFP,PRO,0.46381111951687354
ASS<->WHITE,ASS,WHITE,0.4631183560828114
POL<->RHO,POL,RHO,0.4625409343943338
BAD<->DF,BAD,DF,0.46252180267632576
APC<->PRO,APC,PRO,0.46198608850077405
DF<->IMPACT,DF,IMPACT,0.46196059509334486
EMB<->HD,EMB,HD,0.46187248931670527
REST<->VEGF,REST,VEGF,0.4617502251052934
MYC<->TAT,MYC,TAT,0.46107654848862967
AFM<->HAL,AFM,HAL,0.46104371689101925
APC<->MET,APC,MET,0.46055168724145706
POL<->TG,POL,TG,0.4600970308261438
CAT<->CELL,CAT,CELL,0.4600584711837995
AID<->IMPACT,AID,IMPACT,0.4599265139085514
FAP<->ZA,FAP,ZA,0.4590959612578828
GA<->HGF,GA,HGF,0.4587850035908751
HAL<->MUCIN,HAL,MUCIN,0.4578056029138966
DF<->END,DF,END,0.45770413453327274
HD<->MUCIN,HD,MUCIN,0.45752031766614
CP<->HLA,CP,HLA,0.45723842532135006
HD<->PC,HD,PC,0.45679935498781465
KIT<->ZA,KIT,ZA,0.45638771024404406
CF<->TYR,CF,TYR,0.4563545000983864
BAK<->CF,BAK,CF,0.4557770837723213
AE<->VEGF,AE,VEGF,0.45545597540275173
GTT<->HD,GTT,HD,0.45435239994597715
NRF<->RIG,NRF,RIG,0.45433600415109504
EMB<->KIT,EMB,KIT,0.4537230873711244
PTEN<->STAR,PTEN,STAR,0.45326847980575097
GAL<->HLA,GAL,HLA,0.4531576718046828
ARCH<->GRP,ARCH,GRP,0.45278544521736386
END<->WHITE,END,WHITE,0.4519803890111791
DF<->HDC,DF,HDC,0.45189027147428823
ADO<->HGF,ADO,HGF,0.4517855678668001
LAT<->ZA,LAT,ZA,0.45123473940481273
DDC<->MAF,DDC,MAF,0.4510626981954791
ET<->MYC,ET,MYC,0.4508950752227859
AFP<->ER,AFP,ER,0.45087879569913303
ACT<->GA,ACT,GA,0.45081256968933753
APC<->RHO,APC,RHO,0.4505028370879991
HAL<->MYC,HAL,MYC,0.45039288594057547
AE<->GAL,AE,GAL,0.45037293453201827
CEL<->EGFR,CEL,EGFR,0.4498775513965375
NET<->ZA,NET,ZA,0.44943072600311706
ARCH<->RAN,ARCH,RAN,0.4491102811070278
CREM<->RAN,CREM,RAN,0.4486066424858886
BAD<->GTT,BAD,GTT,0.4480649046969117
BAK<->INA,BAK,INA,0.44747790418490835
BLM<->MET,BLM,MET,0.4464755857236418
CP<->HGF,CP,HGF,0.44589427543009835
EBP<->GRP,EBP,GRP,0.4455150643998075
INA<->PDF,INA,PDF,0.4443947128087572
HAL<->TAT,HAL,TAT,0.4442923294455004
POLI<->STAR,POLI,STAR,0.4440132408264896
RD<->ZA,RD,ZA,0.44377119705264667
BLM<->MHC,BLM,MHC,0.44375068850564203
BLM<->ET,BLM,ET,0.44367963367453256
ACT<->POL,ACT,POL,0.4430206766403132
HGF<->RHO,HGF,RHO,0.4421048996437855
MAX<->RHO,MAX,RHO,0.44206317492680947
ET<->S,ET,S,0.44121625183614466
AE<->HLA,AE,HLA,0.44120064450780516
MCC<->PTH,MCC,PTH,0.4408528908953305
ET<->PR,ET,PR,0.4398314326968488
LDLR<->PILOT,LDLR,PILOT,0.43964673014220396
APC<->ER,APC,ER,0.43933208520944084
BAD<->MYC,BAD,MYC,0.4392683685405054
AFM<->TAT,AFM,TAT,0.43908650481970185
CF<->RAN,CF,RAN,0.4385987436418346
HR<->SET,HR,SET,0.4376815859765039
HD<->MET,HD,MET,0.43730163369874553
PRL<->RD,PRL,RD,0.4367121372894754
PTER<->SA,PTER,SA,0.43550318251105324
EGFR<->NET,EGFR,NET,0.4345716395898956
AR<->LDLR,AR,LDLR,0.43391353063594224
EGF<->JUN,EGF,JUN,0.433875927647247
REN<->RIG,REN,RIG,0.4330285309419407
GAL<->MUCIN,GAL,MUCIN,0.432465958208764
APC<->MB,APC,MB,0.4323906797264783
PR<->RD,PR,RD,0.4310256600734183
HGF<->PC,HGF,PC,0.43093317528526714
MYC<->PRL,MYC,PRL,0.43003411667247843
MUCIN<->RHO,MUCIN,RHO,0.42902901575874125
MB<->UNKNOWN,MB,UNKNOWN,0.4288251615639198
HR<->IMPACT,HR,IMPACT,0.4287418078354648
CREM<->EBP,CREM,EBP,0.4285354966969331
NET<->SCT,NET,SCT,0.42852704037745737
GRP<->LPO,GRP,LPO,0.4279773524064617
EGFR<->MAX,EGFR,MAX,0.42721080264501454
AFM<->BAD,AFM,BAD,0.4261254826972698
CP<->GA,CP,GA,0.4260160979682962
LAT<->RHO,LAT,RHO,0.42580055857027616
APC<->BAD,APC,BAD,0.4255529280771304
FAP<->MB,FAP,MB,0.42552151156414053
CREM<->FH,CREM,FH,0.42524538040861376
AR<->ZA,AR,ZA,0.4244072360668774
MET<->MHC,MET,MHC,0.424251397025113
GAL<->NET,GAL,NET,0.42291641481399345
LPO<->PDF,LPO,PDF,0.42278838914215044
GA<->UNKNOWN,GA,UNKNOWN,0.4222871374109048
CAST<->TYR,CAST,TYR,0.4214250759695718
GTT<->RD,GTT,RD,0.4191273122132029
BAD<->ZA,BAD,ZA,0.4189050955532968
DF<->SET,DF,SET,0.4185386777529608
DF<->MET,DF,MET,0.41828102379451926
NRF<->RELA,NRF,RELA,0.41825826528922616
HLA<->RHO,HLA,RHO,0.4178430390878967
ET<->GAL,ET,GAL,0.4172714628752087
BAD<->HD,BAD,HD,0.4168919597194437
HD<->PILOT,HD,PILOT,0.41652259550186455
ALPP<->MB,ALPP,MB,0.41582500997648314
CELL<->TAT,CELL,TAT,0.4149752216723089
GC<->MB,GC,MB,0.4146476484966583
GTT<->KIT,GTT,KIT,0.41421375052236625
FH<->PROC,FH,PROC,0.41419381171488484
ADO<->S,ADO,S,0.4137898970219624
CAT<->MYC,CAT,MYC,0.41361457157906345
GA<->TG,GA,TG,0.4135473870647267
FH<->LPO,FH,LPO,0.41272107657077106
KERATIN<->PTER,KERATIN,PTER,0.4126921099711425
COIL<->NET,COIL,NET,0.41254844478114777
GTT<->LAT,GTT,LAT,0.4123162256673754
PC<->RD,PC,RD,0.412252595458188
SET<->TH,SET,TH,0.4121105263542091
SET<->UNKNOWN,SET,UNKNOWN,0.4111275405729867
KERATIN<->LDLR,KERATIN,LDLR,0.4107849420797626
PR<->WHITE,PR,WHITE,0.4106315075483092
ER<->HAL,ER,HAL,0.4103455910917733
HLA<->MAX,HLA,MAX,0.4091074304016433
CREM<->PTH,CREM,PTH,0.4087646915297828
ET<->HGF,ET,HGF,0.4085163594113301
HLA<->S,HLA,S,0.40834369612765953
DO<->HR,DO,HR,0.40788887596181167
PILOT<->ZA,PILOT,ZA,0.40765263418034386
DDC<->PTER,DDC,PTER,0.40762226576780686
AFP<->TG,AFP,TG,0.40695445567416044
EMB<->PTER,EMB,PTER,0.4065991743670193
HLA<->PR,HLA,PR,0.4061531140163078
CEL<->RHO,CEL,RHO,0.4060739541792573
CP<->PR,CP,PR,0.4058666502387463
HGF<->ZA,HGF,ZA,0.4057898517700852
INA<->SI,INA,SI,0.40441186012689545
GTT<->NET,GTT,NET,0.4042225988248592
FAP<->WHITE,FAP,WHITE,0.4025656434235446
END<->TH,END,TH,0.4024722415925245
POLI<->PROC,POLI,PROC,0.40231466606638405
MET<->WHITE,MET,WHITE,0.4022905297529346
AID<->HDC,AID,HDC,0.40202131590068246
GTT<->HGF,GTT,HGF,0.4018239434174955
EBP<->PDF,EBP,PDF,0.40166087821341867
ERG<->NRF,ERG,NRF,0.4016055483088481
LDLR<->MET,LDLR,MET,0.4014384456369955
MHC<->MUCIN,MHC,MUCIN,0.4013013042041998
MUCIN<->PRL,MUCIN,PRL,0.40126198349856196
DF<->FAP,DF,FAP,0.40123219701355617
LDLR<->RD,LDLR,RD,0.40115149585072124
LAT<->PC,LAT,PC,0.4003572380445124
KIT<->PC,KIT,PC,0.399360197737604
GA<->MVD,GA,MVD,0.3993484120788276
EMB<->REST,EMB,REST,0.39920346708560106
CF<->INA,CF,INA,0.39860089667724774
DO<->REL,DO,REL,0.3984920635460677
HD<->PRL,HD,PRL,0.3984780393768277
AFP<->MYC,AFP,MYC,0.39804635612407785
LPO<->MCC,LPO,MCC,0.3978895335835082
REL<->TH,REL,TH,0.3978821308603081
HGF<->HLA,HGF,HLA,0.3973974256739865
AR<->GTT,AR,GTT,0.39711623081515746
AE<->ET,AE,ET,0.39697051298490565
HAL<->TH,HAL,TH,0.3967057755470675
HGF<->MB,HGF,MB,0.3966416699369505
GAL<->HGF,GAL,HGF,0.39650528885471104
RELA<->REN,RELA,REN,0.39628919567081045
HD<->MVD,HD,MVD,0.39507493901183866
BAD<->GA,BAD,GA,0.39496013618251663
HAL<->PRO,HAL,PRO,0.39491103127134325
AID<->DO,AID,DO,0.3945798470903885
MVD<->MYC,MVD,MYC,0.39423940514107453
AFM<->CAT,AFM,CAT,0.3938592652813377
DF<->HR,DF,HR,0.39331118587561986
ACT<->APC,ACT,APC,0.39284238546527495
KIT<->RHO,KIT,RHO,0.39282971640803604
FH<->REN,FH,REN,0.39257314460223003
CELL<->GA,CELL,GA,0.3925012345603267
FH<->POLI,FH,POLI,0.39247894356158564
GAL<->POL,GAL,POL,0.3919848768828523
ACT<->AFP,ACT,AFP,0.3907485813296235
HD<->MAX,HD,MAX,0.38944668403637855
NET<->PC,NET,PC,0.3888636944565586
HGF<->PRO,HGF,PRO,0.38840924384287734
MVD<->PC,MVD,PC,0.3883263685591344
EBP<->MCC,EBP,MCC,0.3883122488012389
FAP<->RD,FAP,RD,0.38765412016208983
MVD<->PR,MVD,PR,0.3875664297381365
BAD<->MHC,BAD,MHC,0.3874269505844228
ER<->HGF,ER,HGF,0.38722180704578196
HD<->KERATIN,HD,KERATIN,0.38678347463276
APC<->GAL,APC,GAL,0.38575752725554213
IMPACT<->MB,IMPACT,MB,0.38571329257770826
CP<->DO,CP,DO,0.3856318070758282
APC<->MVD,APC,MVD,0.3855667238342101
HD<->LDLR,HD,LDLR,0.38481496756080114
ERG<->REN,ERG,REN,0.38446404723140465
PILOT<->PTER,PILOT,PTER,0.3843325477882884
ET<->RHO,ET,RHO,0.3843304987810521
BAD<->PR,BAD,PR,0.38411522351371263
REST<->TFAM,REST,TFAM,0.3840847580553727
HDC<->PC,HDC,PC,0.38407060188573794
AFM<->MVD,AFM,MVD,0.3835962560594172
APC<->TG,APC,TG,0.38354162956158877
FAP<->LDLR,FAP,LDLR,0.38333447970371315
PC<->S,PC,S,0.3831952631976401
FAP<->HAL,FAP,HAL,0.3818643044666967
AR<->PC,AR,PC,0.3815142809588498
REST<->SA,REST,SA,0.3813024718954439
EMB<->PRL,EMB,PRL,0.38127604044550656
AID<->UNKNOWN,AID,UNKNOWN,0.38104996732868746
KERATIN<->ZA,KERATIN,ZA,0.38092941323069596
DO<->HAL,DO,HAL,0.3805743326280725
GTT<->PILOT,GTT,PILOT,0.3797010848588564
AID<->ASS,AID,ASS,0.3793741660877909
GTT<->HDC,GTT,HDC,0.3789527120376574
MB<->MHC,MB,MHC,0.37891895581725626
APC<->PC,APC,PC,0.3787315779675659
AID<->ET,AID,ET,0.3771080110510866
HDC<->ZA,HDC,ZA,0.37676202857869134
PROC<->RAN,PROC,RAN,0.3766113959939186
BLM<->MAX,BLM,MAX,0.3763958131305479
AE<->SCT,AE,SCT,0.3760712113171451
NRF<->PTEN,NRF,PTEN,0.3758230334589632
AID<->HGF,AID,HGF,0.3758185278699061
DO<->MB,DO,MB,0.3749800169912991
HAL<->WHITE,HAL,WHITE,0.374630402352182
MUCIN<->POL,MUCIN,POL,0.3744945283989434
CEL<->HD,CEL,HD,0.37434568649021505
HDC<->WHITE,HDC,WHITE,0.3740718152049612
HGF<->TG,HGF,TG,0.3738613114597061
AFM<->AFP,AFM,AFP,0.37370215361028203
HR<->WHITE,HR,WHITE,0.3730956735167431
KIT<->RD,KIT,RD,0.3728957936141665
DDC<->REST,DDC,REST,0.37273085221572916
CEL<->SCT,CEL,SCT,0.37149908100621726
FH<->NRF,FH,NRF,0.37145207577912337
FH<->PTH,FH,PTH,0.37141783742970014
AID<->SET,AID,SET,0.371392761596592
MB<->MUCIN,MB,MUCIN,0.37079356798747476
RHO<->S,RHO,S,0.3707599956542322
MHC<->MVD,MHC,MVD,0.370689116157265
EMB<->LAT,EMB,LAT,0.3705535815536232
AFP<->DO,AFP,DO,0.3704531720680875
ARCH<->BAK,ARCH,BAK,0.3703641958247107
CEL<->HLA,CEL,HLA,0.3698144420569519
REL<->UNKNOWN,REL,UNKNOWN,0.36955024109625867
INA<->POLI,INA,POLI,0.3684511674506835
ET<->MAX,ET,MAX,0.36756592117279974
GTT<->MVD,GTT,MVD,0.36714460507996594
KERATIN<->MAF,KERATIN,MAF,0.36677590690499995
GC<->MYC,GC,MYC,0.36542951491259373
MET<->POL,MET,POL,0.36532853121375847
MUCIN<->TH,MUCIN,TH,0.3653033214326769
APC<->GTT,APC,GTT,0.36517463056346633
DO<->IMPACT,DO,IMPACT,0.36514737182576734
AE<->RHO,AE,RHO,0.36484735568518095
GTT<->S,GTT,S,0.3645070901728634
S<->TH,S,TH,0.36421331374582366
PC<->PILOT,PC,PILOT,0.3640728955644834
GAL<->MET,GAL,MET,0.36371937179220065
MVD<->ZA,MVD,ZA,0.36306221706422953
CP<->HD,CP,HD,0.3628839997984833
PDF<->PTH,PDF,PTH,0.3622826347159241
ALPP<->S,ALPP,S,0.3622626446711395
DO<->MVD,DO,MVD,0.3619356497943479
MET<->RHO,MET,RHO,0.3618392359305105
AFM<->GC,AFM,GC,0.36147506536762575
GA<->MET,GA,MET,0.3613309113322228
FAP<->MYC,FAP,MYC,0.3609010007632499
MB<->REL,MB,REL,0.3605715495217189
KERATIN<->REST,KERATIN,REST,0.3602506281661354
CAST<->NRF,CAST,NRF,0.3601559058417968
CEL<->COIL,CEL,COIL,0.3600808244541995
GC<->MVD,GC,MVD,0.3599397859244603
CAST<->REN,CAST,REN,0.35985339377277936
BAD<->BLM,BAD,BLM,0.35970915700059836
AR<->HLA,AR,HLA,0.359300857900733
INA<->RIG,INA,RIG,0.35928322586610995
AID<->GC,AID,GC,0.35914131775943825
APC<->CP,APC,CP,0.35871657249369837
RD<->SCT,RD,SCT,0.35800326093227985
AFP<->MUCIN,AFP,MUCIN,0.35701535409731655
AID<->APC,AID,APC,0.3567290982538061
CF<->FH,CF,FH,0.35664428302310464
PTEN<->REN,PTEN,REN,0.35644795800691353
CF<->NRF,CF,NRF,0.35618498746590604
MHC<->RHO,MHC,RHO,0.3556100579152408
BAK<->CAST,BAK,CAST,0.3544865818770599
ARCH<->CREM,ARCH,CREM,0.35394569154920025
ASS<->TH,ASS,TH,0.3537744738078588
AFP<->WHITE,AFP,WHITE,0.3534308756029303
EGFR<->VEGF,EGFR,VEGF,0.35324860532650104
PRO<->S,PRO,S,0.3525688755680874
AE<->COIL,AE,COIL,0.3523528339603498
AFP<->TH,AFP,TH,0.3518381976337105
PC<->POL,PC,POL,0.3514134872085663
AID<->MHC,AID,MHC,0.35098525852489854
CP<->MHC,CP,MHC,0.3500219884736833
AFM<->FAP,AFM,FAP,0.34955628591340177
ASS<->HR,ASS,HR,0.34945301570061355
EMB<->MAF,EMB,MAF,0.3484198586180756
CP<->GC,CP,GC,0.34830383505472773
ET<->TH,ET,TH,0.34725110336670983
DF<->HAL,DF,HAL,0.34683765197325017
GTT<->KERATIN,GTT,KERATIN,0.346806779401701
S<->ZA,S,ZA,0.3465807557656771
CRH<->MUT,CRH,MUT,0.34653574257045205
CF<->REN,CF,REN,0.3463822801159815
FH<->TYR,FH,TYR,0.3458316816657896
MET<->PR,MET,PR,0.34565857659989213
ER<->S,ER,S,0.3449976565211119
GC<->MET,GC,MET,0.34362163582998256
CP<->MYC,CP,MYC,0.34361963817043484
FAP<->HGF,FAP,HGF,0.3435770660480037
ALPP<->HAL,ALPP,HAL,0.34346041698593544
APC<->ZA,APC,ZA,0.34330424725196423
ERG<->INA,ERG,INA,0.34329251374406544
MAF<->PILOT,MAF,PILOT,0.342931365663232
BLM<->CEL,BLM,CEL,0.3419907299985363
AID<->PR,AID,PR,0.34185182582496565
HAL<->TG,HAL,TG,0.3416062328002129
ASS<->DF,ASS,DF,0.34081161621294004
S<->WHITE,S,WHITE,0.33969558014638496
RAN<->SI,RAN,SI,0.33911040637580725
CELL<->MHC,CELL,MHC,0.3382855403492092
AFP<->CELL,AFP,CELL,0.338051940233968
GTT<->POL,GTT,POL,0.33766282906968303
AFM<->CP,AFM,CP,0.33765184796270437
AID<->REL,AID,REL,0.3375414450105947
NET<->RHO,NET,RHO,0.33740919208686776
EGFR<->HDC,EGFR,HDC,0.337327727142821
BAD<->LDLR,BAD,LDLR,0.33700725450902896
BLM<->TAT,BLM,TAT,0.3359509607112415
PILOT<->REST,PILOT,REST,0.3357913740375439
NET<->PTER,NET,PTER,0.33575595447558704
CEL<->ET,CEL,ET,0.3353446642635775
BAD<->GC,BAD,GC,0.33514604900673367
CP<->PC,CP,PC,0.334788428980173
MET<->PRL,MET,PRL,0.3342868801885745
BLM<->LAT,BLM,LAT,0.3333855440243903
KERATIN<->PC,KERATIN,PC,0.33333744828891276
KIT<->SCT,KIT,SCT,0.33317951172921
BLM<->HAL,BLM,HAL,0.33289420081668064
HD<->NET,HD,NET,0.33255619750117976
ADO<->MYC,ADO,MYC,0.33203555070530155
LPO<->SI,LPO,SI,0.3315635283661053
AR<->PTER,AR,PTER,0.33140840701732754
ASS<->MB,ASS,MB,0.33140595957405283
MUCIN<->PR,MUCIN,PR,0.3313440716014846
AFP<->UNKNOWN,AFP,UNKNOWN,0.33107588284775147
ALPP<->PC,ALPP,PC,0.3310065725282679
AID<->HLA,AID,HLA,0.330539699539644
GAL<->S,GAL,S,0.3305117286099387
ACT<->HAL,ACT,HAL,0.32931777593182576
EGFR<->PR,EGFR,PR,0.32881612408862465
MAX<->SCT,MAX,SCT,0.3285512911571407
EMB<->ZA,EMB,ZA,0.3280798724814531
EGFR<->PRL,EGFR,PRL,0.328037341510507
EGF<->VEGF,EGF,VEGF,0.3278905385967898
CRH<->PDC,CRH,PDC,0.32769015499583665
AR<->ET,AR,ET,0.3271962007557706
COIL<->KIT,COIL,KIT,0.3267793053061621
EMB<->LDLR,EMB,LDLR,0.3266290970041974
COIL<->EGF,COIL,EGF,0.32658058446645677
ADO<->AFM,ADO,AFM,0.3265249695688512
APC<->ET,APC,ET,0.32633238238811796
UNKNOWN<->WHITE,UNKNOWN,WHITE,0.32632983418770184
ET<->HAL,ET,HAL,0.32631297434406015
POL<->ZA,POL,ZA,0.3261384092574403
APC<->FAP,APC,FAP,0.32586831693084967
APC<->HLA,APC,HLA,0.3257013806376821
MUCIN<->RD,MUCIN,RD,0.32551329786717786
EGFR<->KIT,EGFR,KIT,0.32517045055165356
GAL<->PILOT,GAL,PILOT,0.3246404098432529
EGFR<->REST,EGFR,REST,0.3240489729315085
COIL<->RD,COIL,RD,0.32400458406365734
ARCH<->CAST,ARCH,CAST,0.3238824916900408
AE<->BLM,AE,BLM,0.32383971237292636
ALPP<->GTT,ALPP,GTT,0.323387727110927
GRP<->REN,GRP,REN,0.3224152516018972
AFP<->DF,AFP,DF,0.3224109394812171
GRP<->NRF,GRP,NRF,0.32229085806203783
GA<->MYC,GA,MYC,0.3217363833093829
BLM<->FAP,BLM,FAP,0.32172337714583943
CP<->IMPACT,CP,IMPACT,0.3203638452783657
DO<->GC,DO,GC,0.3196677763475999
HGF<->LDLR,HGF,LDLR,0.3196187265783605
CP<->GTT,CP,GTT,0.319406899497775
POLI<->TYR,POLI,TYR,0.31907391711858263
MAF<->NET,MAF,NET,0.3187345450523817
HR<->TH,HR,TH,0.31837602581703534
HLA<->PILOT,HLA,PILOT,0.3180096081885902
AFP<->FAP,AFP,FAP,0.31788622461977306
INA<->RELA,INA,RELA,0.3177017568357919
BAD<->POL,BAD,POL,0.3167748292954675
DO<->END,DO,END,0.31664358401755105
BLM<->MVD,BLM,MVD,0.3165245446352163
EBP<->FH,EBP,FH,0.31577135975905246
DF<->S,DF,S,0.31573810451394896
KERATIN<->MUT,KERATIN,MUT,0.31503583433597127
FAP<->PRL,FAP,PRL,0.3146705343931126
EGFR<->HLA,EGFR,HLA,0.3146216481625009
COIL<->MAX,COIL,MAX,0.3145006224226184
HAL<->UNKNOWN,HAL,UNKNOWN,0.3143797889713526
EMB<->MUT,EMB,MUT,0.3140514550408445
ERG<->RAN,ERG,RAN,0.3139023389010404
APC<->LDLR,APC,LDLR,0.3131335002288003
RAN<->REN,RAN,REN,0.3130617783993972
DO<->GA,DO,GA,0.3128647288861835
ACT<->HGF,ACT,HGF,0.31229925299400824
MB<->SET,MB,SET,0.31217082179089034
BLM<->KIT,BLM,KIT,0.3116289476444932
ALPP<->ZA,ALPP,ZA,0.3113790842881616
AR<->GAL,AR,GAL,0.31064788458700915
GAL<->KERATIN,GAL,KERATIN,0.31035387838829154
BAK<->POLI,BAK,POLI,0.30926897080433907
LPO<->RAN,LPO,RAN,0.3088126166822824
EBP<->SI,EBP,SI,0.3085528086207854
DF<->MUCIN,DF,MUCIN,0.3076656476296753
PDF<->RAN,PDF,RAN,0.3072022386155168
CP<->ZA,CP,ZA,0.30695196884059756
LAT<->RD,LAT,RD,0.306524607138198
INA<->MCC,INA,MCC,0.3064868352041842
AFM<->GA,AFM,GA,0.30579294220860953
CELL<->HAL,CELL,HAL,0.3056350506746886
LPO<->RIG,LPO,RIG,0.3055117560484628
MB<->POL,MB,POL,0.30516281910458115
MUCIN<->WHITE,MUCIN,WHITE,0.304451388852925
EGF<->SCT,EGF,SCT,0.3040209645299774
AR<->REST,AR,REST,0.3036686331829603
EGFR<->PTER,EGFR,PTER,0.3035585202450926
AE<->HDC,AE,HDC,0.3034128772515238
CAST<->LPO,CAST,LPO,0.3026143826335705
DF<->ET,DF,ET,0.3024627731658022
GAL<->MHC,GAL,MHC,0.30228570860162496
ALPP<->DO,ALPP,DO,0.3021666984036479
NRF<->RAN,NRF,RAN,0.3017670488881949
