,e1,e2,intensity
CISH<->POLE,CISH,POLE,0.7413550484130454
CROP<->GCA,CROP,GCA,0.7412183263800636
MBP<->VH,MBP,VH,0.7410992469618098
DAP<->MTOR,DAP,MTOR,0.74104062320371
SRC<->SUFU,SRC,SUFU,0.7408588103808694
HGF<->HTERT,HGF,HTERT,0.7404309357981659
HEEL<->NOV,HEEL,NOV,0.7402609971021502
PURG<->RAGE,PURG,RAGE,0.7401550475680824
ATM<->EPO,ATM,EPO,0.7399720773053888
APP<->DAP,APP,DAP,0.7399453324251601
CIC<->MPI,CIC,MPI,0.7398650649408031
ABAT<->SRM,ABAT,SRM,0.7395056546102469
IGHD<->TRH,IGHD,TRH,0.7391726823244261
ATM<->SCT,ATM,SCT,0.7390456442851384
CIC<->GA,CIC,GA,0.7383458038992109
CROP<->MLL,CROP,MLL,0.738232146681854
GCA<->XK,GCA,XK,0.7369565177609417
CISH<->MGMT,CISH,MGMT,0.7359206811965083
PAM<->SON,PAM,SON,0.7351652784483909
MHC<->PC,MHC,PC,0.7351648271354033
GAG<->RET,GAG,RET,0.7345057796181276
ATM<->MLL,ATM,MLL,0.7343764628768458
MTOR<->TANK,MTOR,TANK,0.7337900696264502
CROP<->SCT,CROP,SCT,0.7337878703102039
PVR<->SRC,PVR,SRC,0.7332261985636636
LAR<->TRH,LAR,TRH,0.7321580398327499
ATRX<->DTL,ATRX,DTL,0.7315082401330127
HK<->RHO,HK,RHO,0.7313979899605374
NAPA<->TRH,NAPA,TRH,0.7312644176361224
BAX<->SA,BAX,SA,0.7308746561061279
NOV<->POLI,NOV,POLI,0.7306552250315052
KY<->SRI,KY,SRI,0.7305897355199115
BF<->MBP,BF,MBP,0.7301398690937813
HTERT<->MTOR,HTERT,MTOR,0.7292697178336884
NGFR<->SUFU,NGFR,SUFU,0.7285326567089759
PALM<->XK,PALM,XK,0.728055085808281
TCR<->TPA,TCR,TPA,0.7276485593316951
BAK<->VH,BAK,VH,0.7275274230860006
GC<->TCR,GC,TCR,0.7274538075446594
FEV<->XK,FEV,XK,0.7270760129383259
ATRX<->SA,ATRX,SA,0.7255316154859031
MYC<->SHH,MYC,SHH,0.7254438480170032
IGHD<->NAPA,IGHD,NAPA,0.7248813898236319
EGF<->REST,EGF,REST,0.7246761797190379
EGF<->RHO,EGF,RHO,0.723491157521581
COIL<->STAR,COIL,STAR,0.7233867537544769
ER<->REST,ER,REST,0.7233533670186463
CBL<->TG,CBL,TG,0.7232970847123533
GC<->TERT,GC,TERT,0.7232172233484437
LIFR<->NOV,LIFR,NOV,0.7225570404139653
ARNT<->POLE,ARNT,POLE,0.7223030113176797
CROP<->YWHAE,CROP,YWHAE,0.7222056039297979
TRH<->WIRE,TRH,WIRE,0.7210175495612644
CROP<->PURG,CROP,PURG,0.7207463586373115
CAST<->WIRE,CAST,WIRE,0.7206821832662762
ABAT<->HGF,ABAT,HGF,0.7205519023566551
TANK<->XK,TANK,XK,0.7201134700669903
TG<->TPA,TG,TPA,0.7194688392670925
AFP<->SRM,AFP,SRM,0.7192690494332591
ATM<->GCA,ATM,GCA,0.7188838033113013
GFAP<->SST,GFAP,SST,0.7186369689331945
HUD<->PML,HUD,PML,0.7185706193228356
ATM<->ORF,ATM,ORF,0.7182837962839678
AFP<->PALM,AFP,PALM,0.7178882553230661
ACT<->GPCR,ACT,GPCR,0.7178726955098089
ER<->HK,ER,HK,0.7177774195377145
AGT<->HLA,AGT,HLA,0.7176317263475348
GGT<->HEEL,GGT,HEEL,0.7175170481718567
BAX<->STRAP,BAX,STRAP,0.7173454741780182
MHC<->REST,MHC,REST,0.7171746615495552
MLL<->SCT,MLL,SCT,0.7171179872353965
MBP<->PTEN,MBP,PTEN,0.7165836586968686
MAX<->SI,MAX,SI,0.7165772209151219
ATM<->CPE,ATM,CPE,0.7162466685534234
MLL<->PRL,MLL,PRL,0.7158310784973048
KIT<->TCR,KIT,TCR,0.7157534877539807
GCG<->TIE,GCG,TIE,0.7156288240847531
GFAP<->MHC,GFAP,MHC,0.7154088887423674
PC<->PRO,PC,PRO,0.714625896868262
HK<->PTCH,HK,PTCH,0.7144705988786074
ASPN<->CAT,ASPN,CAT,0.7142761357033983
PML<->S,PML,S,0.7134335599661658
PML<->TERT,PML,TERT,0.7134162274366292
ATRX<->PAP,ATRX,PAP,0.713365284584278
EGF<->ER,EGF,ER,0.7132400485374465
CISH<->XK,CISH,XK,0.7126978267793018
HDC<->PR,HDC,PR,0.712559473708427
IGM<->SA,IGM,SA,0.7122993428370926
APP<->YWHAE,APP,YWHAE,0.7119679388454825
AFP<->SCT,AFP,SCT,0.7117829964709035
HTERT<->UCN,HTERT,UCN,0.7114318632849119
IGH<->LRP,IGH,LRP,0.7113429195016244
APP<->MTOR,APP,MTOR,0.7110030573404374
MIP<->PTER,MIP,PTER,0.7105093530923635
AGA<->SRI,AGA,SRI,0.7104459358694916
CIC<->PCNA,CIC,PCNA,0.7103356866350782
ATM<->HGF,ATM,HGF,0.710125574962144
IGH<->MTOR,IGH,MTOR,0.7099417676081007
CPE<->LRP,CPE,LRP,0.7098623982016589
DBT<->TANK,DBT,TANK,0.7092446748773831
CPE<->ORF,CPE,ORF,0.7091898828858221
GAPD<->MGMT,GAPD,MGMT,0.7091589688613168
MYCN<->PML,MYCN,PML,0.7091189326547102
AFP<->GCA,AFP,GCA,0.7086341168502691
PVR<->VEGF,PVR,VEGF,0.7082430798679812
GAPD<->IGH,GAPD,IGH,0.7081777075576116
CF<->COIL,CF,COIL,0.7077487964498871
BRAF<->CLOCK,BRAF,CLOCK,0.7076996747152092
GK<->TH,GK,TH,0.7074477256318018
PAP<->RIG,PAP,RIG,0.707438711927531
EGF<->PTCH,EGF,PTCH,0.7070361457662087
COIL<->SON,COIL,SON,0.7066063733839172
EPO<->NOV,EPO,NOV,0.7063288327471211
AID<->SET,AID,SET,0.7062014145100708
FER<->INSC,FER,INSC,0.7054162841861955
OAT<->PALM,OAT,PALM,0.7053699520812838
GC<->HUD,GC,HUD,0.7051859913692721
PKM<->PVR,PKM,PVR,0.7048330954616686
POLE<->SCT,POLE,SCT,0.7047410177475875
AGT<->NGF,AGT,NGF,0.7040189476510551
TPA<->WASH,TPA,WASH,0.7038545571531467
PALM<->SCT,PALM,SCT,0.7038092870842945
REST<->RHO,REST,RHO,0.7036552541217227
DBT<->LRP,DBT,LRP,0.703120742261677
PURG<->XK,PURG,XK,0.7030822325386282
POLE<->TANK,POLE,TANK,0.7029087085291209
HAT<->S,HAT,S,0.7019744970112597
AE<->IGHD,AE,IGHD,0.7015964964455255
CPM<->TIE,CPM,TIE,0.7015571584415694
PRO<->REST,PRO,REST,0.700722751566838
CW<->GA,CW,GA,0.6999761754089214
MMD<->RET,MMD,RET,0.6995736851476253
HUD<->TPA,HUD,TPA,0.6991810461909187
BID<->FER,BID,FER,0.6988149117979146
ER<->GFAP,ER,GFAP,0.6986142396472723
IGM<->PKM,IGM,PKM,0.6981172221684082
ACT<->HK,ACT,HK,0.6980986844331957
HR<->PR,HR,PR,0.6980371953884495
FER<->PTER,FER,PTER,0.6977647601908576
BSG<->COPE,BSG,COPE,0.6976356494371481
KY<->MYB,KY,MYB,0.6972343142847617
ATM<->NANOG,ATM,NANOG,0.6969789736360771
CHP<->STAR,CHP,STAR,0.696311064407971
GCA<->MLL,GCA,MLL,0.6962610989323489
GGT<->OAT,GGT,OAT,0.6962376764323792
MBP<->PVR,MBP,PVR,0.6960257176688043
HEEL<->INA,HEEL,INA,0.6957726267826114
GAPD<->LRP,GAPD,LRP,0.6953717259951665
ASL<->NVL,ASL,NVL,0.6950180194060563
HAT<->TNF,HAT,TNF,0.6948428653830919
HLA<->MSC,HLA,MSC,0.6939952241953019
CHP<->TIE,CHP,TIE,0.6937877116736352
PKM<->STRAP,PKM,STRAP,0.6935980280782597
LIFR<->MLL,LIFR,MLL,0.6935806178408437
ORF<->POLE,ORF,POLE,0.6932218588526301
MHC<->SMO,MHC,SMO,0.6923556612450156
ATRX<->PAH,ATRX,PAH,0.6922247399356594
CIC<->NET,CIC,NET,0.6921894760186414
SRC<->TRE,SRC,TRE,0.6916996961738479
CS<->FLT,CS,FLT,0.6916357870339235
KY<->PRL,KY,PRL,0.6912629124552794
MBP<->PREB,MBP,PREB,0.6910561142184554
ACT<->MHC,ACT,MHC,0.6908805058232446
APP<->RHOA,APP,RHOA,0.6907547843603535
RET<->YWHAE,RET,YWHAE,0.6904990976390324
GFAP<->RHO,GFAP,RHO,0.6903548708247103
EMD<->SA,EMD,SA,0.6900558981205925
HEEL<->MLL,HEEL,MLL,0.6900103986825838
EPO<->LUM,EPO,LUM,0.6898976956171607
CF<->PVR,CF,PVR,0.6893172788606335
FEV<->YWHAE,FEV,YWHAE,0.6892328422222458
TYR<->VEGF,TYR,VEGF,0.6890836245759631
PAH<->TNF,PAH,TNF,0.6888976656620213
CLOCK<->CPE,CLOCK,CPE,0.6883763379455439
ATM<->HCR,ATM,HCR,0.6877661109282412
MTOR<->TTK,MTOR,TTK,0.6876588623072832
MLL<->POLE,MLL,POLE,0.6876383307781866
CLOCK<->FEV,CLOCK,FEV,0.6875645072607831
MYC<->SST,MYC,SST,0.6873971255791624
POLI<->YWHAE,POLI,YWHAE,0.6873120980286817
PC<->PTC,PC,PTC,0.6857623559916584
NAPA<->VH,NAPA,VH,0.6854849679333157
ATRX<->EMD,ATRX,EMD,0.6853802449943099
APP<->DBT,APP,DBT,0.6853397780477457
CIC<->CW,CIC,CW,0.6848018172786468
GFAP<->HLA,GFAP,HLA,0.6846703421303263
APP<->OAT,APP,OAT,0.6844462540893739
GAL<->IGM,GAL,IGM,0.6842688746554886
ER<->PC,ER,PC,0.6840312156178662
CPM<->NAPA,CPM,NAPA,0.683590018655303
DBT<->GGT,DBT,GGT,0.6835753221915105
NGFR<->STRAP,NGFR,STRAP,0.6834539955273379
MLL<->SPOP,MLL,SPOP,0.6833487905474807
SRC<->STRAP,SRC,STRAP,0.6831847756724712
ATRX<->NGFR,ATRX,NGFR,0.683037075872634
GCA<->POLE,GCA,POLE,0.6829119099723114
CROP<->KY,CROP,KY,0.6827251917796889
APP<->FEV,APP,FEV,0.6825426556378463
DTL<->PVR,DTL,PVR,0.6823704181883108
HEEL<->RAGE,HEEL,RAGE,0.6823509926092789
PCNA<->TG,PCNA,TG,0.6811165872609971
AID<->PILOT,AID,PILOT,0.6809996532013239
EPO<->HGF,EPO,HGF,0.680903546039652
PTER<->SON,PTER,SON,0.6807605338734108
GGT<->XK,GGT,XK,0.6807446186896412
DBT<->OAT,DBT,OAT,0.6806685817976836
IGM<->STRAP,IGM,STRAP,0.6799902644957033
MYB<->RET,MYB,RET,0.6799497049826516
BAK<->MBP,BAK,MBP,0.6787582246709306
CLOCK<->LUM,CLOCK,LUM,0.6786988567026382
GA<->NET,GA,NET,0.6786690066656661
PC<->PTCH,PC,PTCH,0.6785731364363914
EPO<->RET,EPO,RET,0.6783208228119345
KERATIN<->PZP,KERATIN,PZP,0.6776365199145197
ACT<->PC,ACT,PC,0.6775377023908272
NET<->PROLACTIN,NET,PROLACTIN,0.6775122736360285
MPI<->NET,MPI,NET,0.6774707703758074
STRAP<->SUFU,STRAP,SUFU,0.6772949617839257
PAM<->SA,PAM,SA,0.6770451323960073
DTL<->EMD,DTL,EMD,0.6769950617023784
GCA<->PALM,GCA,PALM,0.6769871820169423
GPCR<->SHH,GPCR,SHH,0.6764465104284814
MHC<->MSC,MHC,MSC,0.6761565709272664
APC<->FLT,APC,FLT,0.6761184072674847
ER<->SMO,ER,SMO,0.6761155302782437
BAX<->PAP,BAX,PAP,0.6759532245256931
APP<->LRP,APP,LRP,0.6759080669405062
OAT<->RET,OAT,RET,0.6758595568997504
POLI<->TTK,POLI,TTK,0.6755676487627664
GA<->TG,GA,TG,0.6750785092963196
PCNA<->WASH,PCNA,WASH,0.6746741168015813
FER<->NVL,FER,NVL,0.6745112548809934
ARNT<->TTK,ARNT,TTK,0.674211365213236
APC<->SPIN,APC,SPIN,0.6739417087773607
CPE<->PALM,CPE,PALM,0.673895931782363
ASL<->INSC,ASL,INSC,0.6737052627039964
SPOP<->TANK,SPOP,TANK,0.6731706617321062
BAD<->PROLACTIN,BAD,PROLACTIN,0.673132351148816
HEEL<->POLI,HEEL,POLI,0.6724174864827202
CAD<->IGHD,CAD,IGHD,0.6719846889797053
CF<->GAL,CF,GAL,0.6719212004580126
NODAL<->WIRE,NODAL,WIRE,0.6718289381478932
AGA<->MLL,AGA,MLL,0.6717146227638702
PC<->RHO,PC,RHO,0.6717012432635385
INA<->PURG,INA,PURG,0.6716428720712724
NET<->TG,NET,TG,0.6713568893109105
LUM<->RAGE,LUM,RAGE,0.6709834427910948
AGT<->RHO,AGT,RHO,0.6707486484584847
COIL<->TYR,COIL,TYR,0.67040952115575
MSC<->TF,MSC,TF,0.6701804278878368
ACT<->REST,ACT,REST,0.6701594224162783
SMO<->TCR,SMO,TCR,0.6699949300945002
CW<->TG,CW,TG,0.6698786367305706
FEV<->OAT,FEV,OAT,0.6696439675923113
KIT<->SMO,KIT,SMO,0.6693561584295696
TCR<->WASH,TCR,WASH,0.6685911056107762
EGF<->GPCR,EGF,GPCR,0.6683524868191908
GGT<->MYB,GGT,MYB,0.6672087185790659
AFP<->HGF,AFP,HGF,0.666974759720324
EPO<->POLE,EPO,POLE,0.6668642587124436
AFP<->AGA,AFP,AGA,0.6667142653904218
HCR<->ORF,HCR,ORF,0.6661436597988378
POLI<->SRI,POLI,SRI,0.6654997710420741
GCA<->RAGE,GCA,RAGE,0.6653148550461492
FEV<->TANK,FEV,TANK,0.6646649996174421
GPCR<->REST,GPCR,REST,0.6646123661406786
REST<->SST,REST,SST,0.6643777464408209
GAPD<->TANK,GAPD,TANK,0.6641012419354674
GAPD<->NANOG,GAPD,NANOG,0.6636256848585812
GGT<->RAGE,GGT,RAGE,0.6630306221618062
HAT<->TG,HAT,TG,0.6630200720316819
IGM<->SON,IGM,SON,0.6630060152299555
HK<->PC,HK,PC,0.6627927074842983
GCA<->PRL,GCA,PRL,0.6627757665061168
PC<->SST,PC,SST,0.6621461199159994
END<->PILOT,END,PILOT,0.6618485679319984
GPCR<->PTC,GPCR,PTC,0.6617424520754018
CW<->GDA,CW,GDA,0.6616540395658327
PTC<->SHH,PTC,SHH,0.6616303841332905
GGT<->MLL,GGT,MLL,0.6615013725877746
APP<->GAPD,APP,GAPD,0.6606370617702697
HCR<->TTK,HCR,TTK,0.660595683857608
PREB<->SON,PREB,SON,0.6605095972330925
ABAT<->PALM,ABAT,PALM,0.6597709054672126
KY<->NOV,KY,NOV,0.6597183084440805
CF<->TRE,CF,TRE,0.6593016173957296
MTP<->NVL,MTP,NVL,0.6592720629293165
NAPA<->STAR,NAPA,STAR,0.658688076261427
DAP<->RHOA,DAP,RHOA,0.6579029671195958
DAP<->GAPD,DAP,GAPD,0.6578686095885824
MPI<->TG,MPI,TG,0.6575890847410906
HGF<->POLE,HGF,POLE,0.6575849242943705
GAPD<->LUM,GAPD,LUM,0.657368570230237
CROP<->RET,CROP,RET,0.6573419035196187
CROP<->GGT,CROP,GGT,0.6566946816773693
GAG<->YWHAE,GAG,YWHAE,0.6564390005016855
APP<->GGT,APP,GGT,0.6562227914423685
IGH<->ORF,IGH,ORF,0.6559443196829542
APC<->MPI,APC,MPI,0.655890936248766
POLE<->UCN,POLE,UCN,0.6553569166218386
HTERT<->MLL,HTERT,MLL,0.6553207708517493
APP<->LUM,APP,LUM,0.6552881901927572
GDA<->WASH,GDA,WASH,0.6551719503402113
RHO<->SMO,RHO,SMO,0.6550713778083985
KY<->YWHAE,KY,YWHAE,0.6549589163917064
GDA<->MPI,GDA,MPI,0.6536071311060007
ABAT<->YWHAE,ABAT,YWHAE,0.6531899338451804
PRL<->SCT,PRL,SCT,0.6530540769064305
MTOR<->ORF,MTOR,ORF,0.6529883501669232
GFAP<->PC,GFAP,PC,0.6529826505586135
EMD<->PAM,EMD,PAM,0.6529780502773679
PRL<->YWHAE,PRL,YWHAE,0.65282464553408
IGH<->TTK,IGH,TTK,0.6527544450053969
GPCR<->PC,GPCR,PC,0.6527402415662527
CHP<->GAL,CHP,GAL,0.6524061226491574
ET<->TERT,ET,TERT,0.652387659008393
NAPA<->TIE,NAPA,TIE,0.6520903305472036
GAPD<->POLE,GAPD,POLE,0.6519958115032931
PREB<->PTER,PREB,PTER,0.6515997648616856
DBT<->PURG,DBT,PURG,0.6515800276657454
SA<->SUFU,SA,SUFU,0.6515279756966704
HEEL<->OAT,HEEL,OAT,0.6513913923579351
PAH<->SA,PAH,SA,0.6513393803882367
MGMT<->NANOG,MGMT,NANOG,0.6511881410838913
ARNT<->MGMT,ARNT,MGMT,0.6506585174914068
DTL<->TRE,DTL,TRE,0.6505898215631506
PAH<->PAP,PAH,PAP,0.6499337214107769
HTERT<->YWHAE,HTERT,YWHAE,0.6497008938693253
HK<->PRO,HK,PRO,0.6496661974813849
PAM<->PAP,PAM,PAP,0.649392045147341
APC<->CS,APC,CS,0.6485224474046107
DTL<->STRAP,DTL,STRAP,0.6480862602870239
LUM<->POLE,LUM,POLE,0.6478135324471188
ASL<->BID,ASL,BID,0.6474901232456169
GAPD<->OAT,GAPD,OAT,0.6473116084775944
HUD<->TNF,HUD,TNF,0.6471334067880073
KIT<->PTCH,KIT,PTCH,0.6470016135076031
PKM<->TRE,PKM,TRE,0.6468720914109661
NANOG<->TTK,NANOG,TTK,0.6468582672637425
GA<->HUD,GA,HUD,0.6468088095679176
POLE<->RHOA,POLE,RHOA,0.6467634238566068
DBT<->POLE,DBT,POLE,0.6463759833873401
MTP<->TEC,MTP,TEC,0.6459536221644723
MSC<->TCR,MSC,TCR,0.6454704811052281
GA<->PCNA,GA,PCNA,0.6454670443257303
ER<->KIT,ER,KIT,0.6451861683575816
CW<->HAT,CW,HAT,0.6446320615719413
ATM<->PURG,ATM,PURG,0.6444779661921994
HTERT<->SRI,HTERT,SRI,0.6444480673089309
CAST<->VEGF,CAST,VEGF,0.6443008447734946
APP<->GAG,APP,GAG,0.6442587180041097
PRL<->PURG,PRL,PURG,0.6434115045429277
APP<->MLL,APP,MLL,0.6432920902410759
ARNT<->XK,ARNT,XK,0.6429079769027912
HAT<->KIT,HAT,KIT,0.6427742067837917
CLOCK<->OAT,CLOCK,OAT,0.6426626952843737
TNF<->WASH,TNF,WASH,0.6425330350334183
BAK<->JUN,BAK,JUN,0.6421236262241383
BF<->LAR,BF,LAR,0.6419073683611305
SRC<->TYR,SRC,TYR,0.6415746209452173
MGMT<->UCN,MGMT,UCN,0.6413522904256774
MLL<->SRI,MLL,SRI,0.6412848308927767
INSC<->TEC,INSC,TEC,0.641273619818574
CAST<->TRH,CAST,TRH,0.6411962457146205
AFP<->PURG,AFP,PURG,0.64076219298841
PAH<->PCNA,PAH,PCNA,0.6407502084554056
NANOG<->ORF,NANOG,ORF,0.6407172980301825
PTC<->PTCH,PTC,PTCH,0.6406893377919208
DAP<->XK,DAP,XK,0.6400972921549158
HGF<->YWHAE,HGF,YWHAE,0.6399210650347587
PVR<->STRAP,PVR,STRAP,0.639793449025204
VH<->WIRE,VH,WIRE,0.6395845024910302
APP<->SCT,APP,SCT,0.6388113744221957
S<->TPA,S,TPA,0.6387012501427349
STAR<->TRE,STAR,TRE,0.6385297957900926
IGM<->PAM,IGM,PAM,0.6385183029761418
MHC<->PTC,MHC,PTC,0.6383610357381135
HEEL<->LUM,HEEL,LUM,0.6382378028228436
CAT<->SPIN,CAT,SPIN,0.6376419713477935
HCR<->MGMT,HCR,MGMT,0.6376299149857338
ATM<->CLOCK,ATM,CLOCK,0.6375242398289496
ATRX<->SON,ATRX,SON,0.6363063574227055
APP<->ORF,APP,ORF,0.6362997114625454
PAM<->PVR,PAM,PVR,0.6362357597389429
TNF<->TPA,TNF,TPA,0.6362199032901172
CBL<->HUD,CBL,HUD,0.6359723534937166
GA<->WASH,GA,WASH,0.6353330262319705
CIC<->WASH,CIC,WASH,0.6352647931087827
CISH<->GAPD,CISH,GAPD,0.6349107268926066
ACT<->AGT,ACT,AGT,0.6349033756313224
CAST<->MBP,CAST,MBP,0.6348231704580121
EPO<->SRM,EPO,SRM,0.6347129362466157
CCK<->ER,CCK,ER,0.6346957951296631
BRAF<->LRP,BRAF,LRP,0.6346681171141472
ARNT<->CLOCK,ARNT,CLOCK,0.6345001986325752
DAP<->SPOP,DAP,SPOP,0.6344642643934812
EMD<->PKM,EMD,PKM,0.6342029142843264
GCA<->INA,GCA,INA,0.6340683547575481
CCK<->RHO,CCK,RHO,0.6339458425842418
HTERT<->TANK,HTERT,TANK,0.6338785201163939
BF<->PTEN,BF,PTEN,0.6336997350284794
COIL<->INSC,COIL,INSC,0.6333738141999766
RAGE<->SCT,RAGE,SCT,0.6332421210572716
CPM<->STAR,CPM,STAR,0.633156003168593
MLL<->PURG,MLL,PURG,0.6327934177412606
APP<->MGMT,APP,MGMT,0.632149436901492
KIT<->TPA,KIT,TPA,0.6319465370859365
EMD<->SRC,EMD,SRC,0.6317625084134141
EPO<->XK,EPO,XK,0.6313920783142799
SPOP<->SRI,SPOP,SRI,0.631020028353555
AGA<->NOV,AGA,NOV,0.6304610063863522
DAP<->POLE,DAP,POLE,0.6301108430184802
GAG<->MGMT,GAG,MGMT,0.6299577937198158
SPOP<->YWHAE,SPOP,YWHAE,0.6294927961913278
PTCH<->REST,PTCH,REST,0.6291811741179835
DO<->PR,DO,PR,0.628617869828988
PCNA<->TPA,PCNA,TPA,0.6279433963528808
CW<->TPA,CW,TPA,0.6277615809844039
GCG<->NAPA,GCG,NAPA,0.627552437026962
ASS<->SET,ASS,SET,0.6275379753752302
HAT<->PCNA,HAT,PCNA,0.6273510846249163
POLE<->PURG,POLE,PURG,0.6272320391228344
GAG<->POLE,GAG,POLE,0.6272219160852751
CBL<->NET,CBL,NET,0.6268757069237949
ATM<->SRI,ATM,SRI,0.6267381393869345
FEV<->GAPD,FEV,GAPD,0.6266377533851516
TTK<->YWHAE,TTK,YWHAE,0.6263407382206506
GGT<->POLE,GGT,POLE,0.6261073318513307
DBT<->GCA,DBT,GCA,0.6258904975218764
TTK<->XK,TTK,XK,0.6252973413151849
ADC<->WHITE,ADC,WHITE,0.6252298510886272
BAD<->NET,BAD,NET,0.6252136848366608
AE<->BF,AE,BF,0.6251989840527898
GFAP<->REST,GFAP,REST,0.6251802448183926
GAPD<->HCR,GAPD,HCR,0.6248958000922051
CLOCK<->UCN,CLOCK,UCN,0.6246030277910098
TH<->WHITE,TH,WHITE,0.62435230965592
VEGF<->VH,VEGF,VH,0.6237942205096768
JUN<->PTEN,JUN,PTEN,0.6237571351586045
FEV<->POLE,FEV,POLE,0.623523504884793
HLA<->PTC,HLA,PTC,0.6234777169154307
ACT<->PTC,ACT,PTC,0.6233584840089575
ACT<->PTCH,ACT,PTCH,0.6229814763652718
CPE<->MGMT,CPE,MGMT,0.6226360162732234
MIP<->PAP,MIP,PAP,0.622283700089485
CELL<->NGF,CELL,NGF,0.622161831940728
CBL<->TERT,CBL,TERT,0.6219731817415198
PILOT<->SET,PILOT,SET,0.6217501190541828
REST<->SHH,REST,SHH,0.6215087380475213
JUN<->VH,JUN,VH,0.6214265377869336
DTL<->SA,DTL,SA,0.6213350369291678
TCR<->TNF,TCR,TNF,0.6210786273279594
CAT<->COPE,CAT,COPE,0.6207416838807647
BID<->MTP,BID,MTP,0.6207388791231054
LRP<->MTOR,LRP,MTOR,0.620444752460456
DBT<->SCT,DBT,SCT,0.6202859088489888
NGFR<->PCNA,NGFR,PCNA,0.6196555249722436
CW<->TNF,CW,TNF,0.619364191408399
CP<->RD,CP,RD,0.6188649262195416
HK<->MSC,HK,MSC,0.6184659580266609
CAD<->NAPA,CAD,NAPA,0.6184551573641389
PVR<->STAR,PVR,STAR,0.6180885829617161
BAK<->BF,BAK,BF,0.6180554530010237
DAP<->DBT,DAP,DBT,0.6180426464018792
COIL<->TEC,COIL,TEC,0.617933031667088
EPO<->FEV,EPO,FEV,0.6178922189207063
ET<->MHC,ET,MHC,0.6178413187470423
IGH<->MGMT,IGH,MGMT,0.6177895584352426
APP<->GCA,APP,GCA,0.6174615169482652
APC<->BSG,APC,BSG,0.617454333131498
SA<->SRC,SA,SRC,0.6173192889216357
EMD<->PAP,EMD,PAP,0.6172961613464971
CBL<->GA,CBL,GA,0.6170792848298862
FEV<->MGMT,FEV,MGMT,0.6168885065927247
ARCH<->TIE,ARCH,TIE,0.6164312632186459
PAP<->SUFU,PAP,SUFU,0.6162306774379847
GA<->HAT,GA,HAT,0.6161713157371059
GDA<->TNF,GDA,TNF,0.616046704073854
TERT<->TPA,TERT,TPA,0.6159026930069814
BF<->GCG,BF,GCG,0.6156344442427569
GC<->MSC,GC,MSC,0.6155388093528694
BRAF<->HGF,BRAF,HGF,0.6155355892871616
DAP<->HTERT,DAP,HTERT,0.615355628218415
MVD<->PROLACTIN,MVD,PROLACTIN,0.6145001956252
COIL<->IGM,COIL,IGM,0.6144148119156008
HAT<->TERT,HAT,TERT,0.613887659362838
DBT<->IGH,DBT,IGH,0.6137872752623275
MYB<->OAT,MYB,OAT,0.6137321247759587
LRP<->XK,LRP,XK,0.6134574758679394
MYB<->PALM,MYB,PALM,0.6132289132370986
AFP<->ATM,AFP,ATM,0.6129397396703273
CCK<->PTCH,CCK,PTCH,0.6125771323602437
GPCR<->PTCH,GPCR,PTCH,0.6124714720628254
AFP<->OAT,AFP,OAT,0.6116432488985082
MTOR<->POLE,MTOR,POLE,0.6113341750302997
IGM<->STAR,IGM,STAR,0.6109865934309134
RHOA<->TANK,RHOA,TANK,0.6109541753515101
PZP<->WIRE,PZP,WIRE,0.6109334302826818
AGT<->ER,AGT,ER,0.6103862918204602
KERATIN<->VH,KERATIN,VH,0.6102679266212262
APP<->HGF,APP,HGF,0.6102059546988606
CLOCK<->HTERT,CLOCK,HTERT,0.6101987844112436
CW<->NET,CW,NET,0.6101973807147913
PVR<->SON,PVR,SON,0.6101790279435932
IGH<->PALM,IGH,PALM,0.6100441201596453
CPM<->TRE,CPM,TRE,0.6098758473956244
CPM<->TRH,CPM,TRH,0.6097853520363897
KIT<->RHO,KIT,RHO,0.6093538243151263
EGF<->MSC,EGF,MSC,0.6088928456689703
SMN<->TH,SMN,TH,0.6082976169267625
LIFR<->PALM,LIFR,PALM,0.6082130484694875
HUD<->TCR,HUD,TCR,0.6080489996533294
HK<->NGF,HK,NGF,0.6079465222219081
GAG<->TANK,GAG,TANK,0.6079056064699024
MIP<->RIG,MIP,RIG,0.6078915461023062
GC<->KIT,GC,KIT,0.6078899462630236
EMD<->STRAP,EMD,STRAP,0.6077348825829735
AGT<->PC,AGT,PC,0.60746398974681
DTL<->TYR,DTL,TYR,0.6074449775821458
GC<->PTCH,GC,PTCH,0.6073214763155587
GDA<->NET,GDA,NET,0.6063324022034501
MGMT<->XK,MGMT,XK,0.6063204468405904
CBL<->GC,CBL,GC,0.6055325414415987
SON<->SRC,SON,SRC,0.6047629197011297
BSG<->FLT,BSG,FLT,0.604719721276651
CS<->NVL,CS,NVL,0.6040626665887908
MBP<->NAPA,MBP,NAPA,0.6039831382860077
PILOT<->SMN,PILOT,SMN,0.6035959512921157
GPCR<->RHO,GPCR,RHO,0.6034670197184651
DTL<->NGFR,DTL,NGFR,0.6030054615962729
CIC<->PROLACTIN,CIC,PROLACTIN,0.6022340902594124
MLL<->OAT,MLL,OAT,0.602233506594244
TTK<->UCN,TTK,UCN,0.602150439514815
AR<->END,AR,END,0.6019840293077108
HTERT<->OAT,HTERT,OAT,0.6016691682813037
PTEN<->TIE,PTEN,TIE,0.6012218660811373
ATM<->KY,ATM,KY,0.6006829464087691
